audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40196] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40197] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40198] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40200] added dtor for sample_instance 02C6E2A0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40201] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40202] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40202] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40204] added dtor for sample_instance 02C6E418, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40205] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40206] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40207] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40209] added dtor for sample_instance 02C6E590, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40210] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40210] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40211] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40213] added dtor for sample_instance 02C6E708, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40214] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40215] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40216] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40217] added dtor for sample_instance 02C6E880, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40218] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40219] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40220] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40222] added dtor for sample_instance 02C6E9F8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40223] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40224] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40224] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40226] added dtor for sample_instance 02C6EB70, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40227] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40228] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40229] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40230] added dtor for sample_instance 02C6ECE8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40231] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40232] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40233] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40235] added dtor for sample_instance 02C6EE60, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40236] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40236] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40237] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40239] added dtor for sample_instance 02C6EFD8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40241] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40241] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40242] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40244] added dtor for sample_instance 02C6F150, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40245] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40246] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40247] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40249] added dtor for sample_instance 02C6F2C8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40250] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40250] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40251] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40253] added dtor for sample_instance 02C6F440, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40254] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40255] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40256] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40258] added dtor for sample_instance 02C6F5B8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40259] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40260] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40260] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40262] added dtor for sample_instance 02C6F730, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40263] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40264] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40265] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40266] added dtor for sample_instance 02C6F8A8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40268] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40268] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40269] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40274] added dtor for sample_instance 02C6FA20, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40275] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40276] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40277] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40279] added dtor for sample_instance 02C6FB98, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40280] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40281] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40281] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40283] added dtor for sample_instance 02C6FD10, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40284] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40285] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40286] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40287] added dtor for sample_instance 02C6FE88, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40288] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40289] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40290] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40292] added dtor for sample_instance 02C70008, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40293] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40294] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40295] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40297] added dtor for sample_instance 02C70180, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40298] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40299] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40300] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40301] added dtor for sample_instance 02C702F8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40303] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40303] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40304] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40306] added dtor for sample_instance 02C70470, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40307] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40308] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40308] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40310] added dtor for sample_instance 02C705E8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40311] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40312] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40313] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40315] added dtor for sample_instance 02C70760, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40316] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40316] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40317] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40326] added dtor for sample_instance 02C708D8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40327] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40328] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40329] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40330] added dtor for sample_instance 02C70A50, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40332] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40332] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40333] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40335] added dtor for sample_instance 02C70BC8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40336] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40337] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40337] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40339] added dtor for sample_instance 02C70D40, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40340] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40341] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40342] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40344] added dtor for sample_instance 02C70EB8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40345] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40346] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40347] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40349] added dtor for sample_instance 02C71038, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40350] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40350] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40351] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40353] added dtor for sample_instance 02C711B0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40354] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40355] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40356] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40358] added dtor for sample_instance 02C71328, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40359] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40359] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40360] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40362] added dtor for sample_instance 02C714A0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40363] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40364] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40365] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40366] added dtor for sample_instance 02C71618, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40367] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40368] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40369] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40371] added dtor for sample_instance 02C71790, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40372] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40373] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40374] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40375] added dtor for sample_instance 02C71908, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40376] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40377] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40378] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40380] added dtor for sample_instance 02C71A80, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40381] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40381] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40382] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40384] added dtor for sample_instance 02C71BF8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40385] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40386] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40387] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40388] added dtor for sample_instance 02C71D70, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40389] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40390] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40391] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40393] added dtor for sample_instance 02C71EE8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40394] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40395] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40396] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40398] added dtor for sample_instance 02C72060, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40399] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40399] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40400] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40402] added dtor for sample_instance 02C721D8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40403] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40404] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40405] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40407] added dtor for sample_instance 02C72350, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40408] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40409] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40409] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40411] added dtor for sample_instance 02C724C8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40412] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40413] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40414] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40416] added dtor for sample_instance 02C72640, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40417] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40418] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40418] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40420] added dtor for sample_instance 02C727B8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40421] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40422] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40423] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40424] added dtor for sample_instance 02C72930, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40425] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40426] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40427] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40429] added dtor for sample_instance 02C72AA8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40430] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40431] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40431] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40433] added dtor for sample_instance 02C72C20, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40434] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40435] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40436] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40437] added dtor for sample_instance 02C72D98, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40438] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40439] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40440] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40442] added dtor for sample_instance 02C72F10, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40443] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40444] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40445] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40447] added dtor for sample_instance 02C73088, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40448] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40449] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40450] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40451] added dtor for sample_instance 02C73200, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40453] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40453] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40454] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40456] added dtor for sample_instance 02C73378, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40457] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40458] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40459] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40461] added dtor for sample_instance 02C734F0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40462] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40463] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40463] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40465] added dtor for sample_instance 02C73668, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40466] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40467] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40468] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40470] added dtor for sample_instance 02C737E0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40471] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40471] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40472] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40474] added dtor for sample_instance 02C73958, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40475] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40476] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40476] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40478] added dtor for sample_instance 02C73AD0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40479] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40480] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40481] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40483] added dtor for sample_instance 02C73C48, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40484] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40484] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40485] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40487] added dtor for sample_instance 02C73DC0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40488] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40489] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40489] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40492] added dtor for sample_instance 02C73F38, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40493] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40494] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40494] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40496] added dtor for sample_instance 02C740B0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40497] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40498] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40499] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40501] added dtor for sample_instance 02C74228, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40502] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40503] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40503] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.40505] added dtor for sample_instance 02C743A0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.40506] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40507] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.40508] 
system   D            wsystem.c:771  _al_win_safe_load_library        [   0.40542] PathFindOnPath found: C:\WINDOWS\system32\d3d9.dll
system   D            wsystem.c:682  load_library_at_path             [   0.40543] Calling LoadLibrary C:\WINDOWS\system32\d3d9.dll
system   I            wsystem.c:685  load_library_at_path             [   0.52245] Loaded C:\WINDOWS\system32\d3d9.dll
d3d      I         d3d_disp.cpp:674  d3d_init_display                 [   2.36566] Render-to-texture: 1
d3d      I         d3d_disp.cpp:1769 d3d_create_display_locked        [   2.36649] faux_fullscreen=0
d3d      D         d3d_disp.cpp:1770 d3d_create_display_locked        [   2.36651] al_display=02C83F10
d3d      D         d3d_disp.cpp:1771 d3d_create_display_locked        [   2.36652] al_display->vt=02C83E48
d3d      I d3d_display_formats.cpp:144  _al_d3d_generate_display_format_list [   2.46599] found 128 format combinations
display  D   display_settings.c:212  debug_display_settings           [   2.46603] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   2.46605] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   2.46606] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   2.46607] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   2.46608] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   2.46609] Score is : 726
display  D   display_settings.c:212  debug_display_settings           [   2.46610] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   2.46611] Score is : 721
display  D   display_settings.c:212  debug_display_settings           [   2.46612] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   2.46613] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   2.46613] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   2.46614] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   2.46615] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   2.46616] Score is : 726
display  D   display_settings.c:212  debug_display_settings           [   2.46617] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   2.46618] Score is : 721
display  D   display_settings.c:212  debug_display_settings           [   2.46619] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   2.46620] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   2.46621] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   2.46622] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   2.46623] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   2.46624] Score is : 726
display  D   display_settings.c:212  debug_display_settings           [   2.46625] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   2.46627] Score is : 721
display  D   display_settings.c:212  debug_display_settings           [   2.46628] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   2.46629] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   2.46630] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   2.46631] Score is : 897
display  D   display_settings.c:212  debug_display_settings           [   2.46632] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   2.46633] Score is : 726
display  D   display_settings.c:212  debug_display_settings           [   2.46634] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
